,Target_test,Prediction_Tree,Prediction_Tree2,Prediction_Logreg,Prediction_Logreg2
4937,0,0,0.0,0,0.014427894860347807
4938,0,0,0.0,0,0.03637632829891168
4939,0,0,0.0,0,0.02102727535081711
4940,1,0,0.0,0,0.12874840712079258
4941,1,0,0.0,0,0.07983206231852223
4942,0,0,0.0,0,0.019965390032668916
4943,0,0,0.0,0,0.3281128456971427
4944,0,0,0.0,0,0.0285939289847311
4945,1,1,1.0,0,0.42890384866155506
4946,0,0,0.0,0,0.04275052644738392
4947,1,0,0.0,0,0.08191463888145342
4948,1,1,1.0,1,0.5302527370260046
4949,0,0,0.0,0,0.018991917748720666
4950,1,0,0.0,0,0.27045953776967724
4951,1,1,1.0,1,0.7052760432108108
4952,0,0,0.0,0,0.01161490898160796
4953,0,0,0.0,0,0.07828939055204119
4954,0,0,0.0,0,0.09133403449488002
4955,0,0,0.0,0,0.041010166812498215
4956,0,0,0.0,0,0.014883851272927705
4957,0,0,0.0,0,0.042606267281042075
4958,0,0,0.0,0,0.014737992837164683
4959,0,0,0.0,0,0.05284026196927309
4960,0,0,0.0,0,0.0544537649741859
4961,1,0,0.0,0,0.3152803935755265
4962,0,0,0.0,0,0.14776140080816275
4963,0,0,0.0,0,0.04851900722784767
4964,0,0,0.0,0,0.01921818856933803
4965,1,0,0.0,0,0.13087443167640941
4966,0,0,0.0,0,0.010306574476990477
4967,0,0,0.0,0,0.012487414070967321
4968,0,0,0.0,0,0.01303368716172803
4969,0,0,0.0,0,0.023996982629092625
4970,0,1,1.0,0,0.05627424469812496
4971,0,0,0.0,0,0.01452655934327928
4972,0,0,0.0,0,0.02216622226134088
4973,0,0,0.0,0,0.011402709294004372
4974,0,0,0.0,0,0.03039826730185325
4975,0,0,0.0,0,0.12765331473297498
4976,0,0,0.0,0,0.012783730978080372
4977,0,0,0.0,0,0.018038467260925332
4978,0,0,0.0,0,0.06461543955440766
4979,0,0,0.0,0,0.06766933199898743
4980,1,0,0.0,1,0.589411618658374
4981,0,1,1.0,0,0.16100506116134022
4982,0,0,0.0,0,0.07798171376803577
4983,0,0,0.0,0,0.012190931372859407
4984,0,0,0.0,0,0.01628062854449418
4985,0,0,0.0,0,0.013807764256714575
4986,0,0,0.0,0,0.3018288598675582
4987,0,0,0.0,0,0.014721411896448634
4988,0,0,0.0,0,0.01622519018823483
4989,0,0,0.0,0,0.05054504814267084
4990,0,0,0.0,0,0.020392795348620853
4991,0,0,0.0,0,0.0074934133680376715
4992,0,0,0.0,0,0.01461631934218413
4993,0,0,0.0,0,0.4535966992071607
4994,0,0,0.0,0,0.027700827607460333
4995,1,0,0.0,0,0.14967206443851824
4996,1,0,0.0,0,0.28618203134802656
4997,0,0,0.0,0,0.1091751529905936
4998,0,0,0.0,0,0.052144187886344256
4999,0,0,0.0,0,0.025839557525533706
5000,0,1,1.0,0,0.28424997149049647
5001,0,0,0.0,0,0.016774014718577698
5002,0,0,0.0,0,0.11264277920217651
5003,0,0,0.0,0,0.009032287114118303
5004,0,0,0.0,0,0.015019567588989821
5005,0,0,0.0,0,0.014079186775293502
5006,0,0,0.0,0,0.06391221195000694
5007,0,0,0.0,0,0.032216423954628745
5008,0,0,0.0,0,0.03988994937338797
5009,0,0,0.0,0,0.1432650507186221
5010,0,0,0.0,0,0.019899969783548178
5011,0,0,0.0,0,0.012264156460396901
5012,0,0,0.0,0,0.010742109760985656
5013,0,1,1.0,0,0.34761184814310436
5014,0,0,0.0,0,0.015239635447606883
5015,1,0,0.0,0,0.14956077682739063
5016,0,0,0.0,0,0.06202144589603797
5017,0,0,0.0,0,0.01717285471049419
5018,0,0,0.0,0,0.07742634022684526
5019,0,0,0.0,0,0.026385938260110306
5020,0,1,1.0,1,0.8474937848958026
5021,0,0,0.0,0,0.09073091227460049
5022,0,0,0.0,0,0.010756177024780624
5023,1,0,0.0,0,0.21625012935989393
5024,1,0,0.0,0,0.3515099309615796
5025,1,1,1.0,0,0.14121965795745778
5026,0,0,0.0,0,0.012810753945339846
5027,1,0,0.0,0,0.14403704346818105
5028,0,0,0.0,0,0.02669234882090917
5029,0,0,0.0,0,0.013846487839508714
5030,0,0,0.0,0,0.013137015460378878
5031,0,0,0.0,0,0.19310301562517618
5032,0,0,0.0,0,0.07083446739696919
5033,0,0,0.0,0,0.016513376191162776
5034,1,1,1.0,1,0.9719954481533012
5035,0,0,0.0,0,0.06753083695931418
5036,0,0,0.0,0,0.012061349350311114
5037,0,0,0.0,0,0.0161172478082806
5038,0,0,0.0,0,0.016804897896670185
5039,1,0,0.0,0,0.2507101064911513
5040,0,0,0.0,0,0.06548718307193795
5041,0,0,0.0,0,0.04861557112619837
5042,0,0,0.0,0,0.016914196531340846
5043,1,1,1.0,1,0.5009868896095321
5044,0,0,0.0,0,0.0064836767194912884
5045,0,0,0.0,0,0.01013374866220817
5046,0,0,0.0,0,0.16064024837114846
5047,0,0,0.0,0,0.08995718216061394
5048,0,0,0.0,0,0.023036223120381172
5049,0,0,0.0,0,0.18464202378237804
5050,0,0,0.0,0,0.008930715892743626
5051,0,0,0.0,0,0.01267738832804037
5052,0,0,0.0,0,0.016092123174077228
5053,0,0,0.0,0,0.01279613853303226
5054,0,0,0.0,0,0.009253117512648899
5055,0,0,0.0,0,0.048844501247229444
5056,0,0,0.0,0,0.016363561135803478
5057,0,0,0.0,0,0.052357807101848834
5058,0,0,0.0,0,0.01618047149190391
5059,1,1,1.0,0,0.30862148055156624
5060,0,0,0.0,0,0.010380290295406798
5061,0,0,0.0,0,0.049428795857425004
5062,1,1,1.0,1,0.6806918232038329
5063,1,0,0.0,0,0.08619167103444884
5064,0,0,0.0,0,0.01068490866608453
5065,0,0,0.0,0,0.019542623608967438
5066,0,0,0.0,0,0.0229182694077692
5067,0,0,0.0,0,0.014192236181872037
5068,0,1,1.0,0,0.13304803453333194
5069,0,0,0.0,0,0.01058834213919924
5070,0,0,0.0,0,0.15374776513560331
5071,0,0,0.0,0,0.051404398185790484
5072,0,0,0.0,0,0.01197444497806984
5073,0,0,0.0,0,0.04775948211603757
5074,0,0,0.0,0,0.05108365054987149
5075,0,0,0.0,0,0.03845511422995304
5076,0,0,0.0,0,0.052573824759230274
5077,0,0,0.0,0,0.02484685973839781
5078,0,0,0.0,0,0.025451433917437326
5079,0,0,0.0,0,0.04298606552652169
5080,0,0,0.0,0,0.023184924517984068
5081,0,0,0.0,0,0.013127632288620702
5082,1,0,0.0,0,0.2726644928630904
5083,0,0,0.0,0,0.017329023335868648
5084,0,0,0.0,0,0.020938213605040043
5085,0,0,0.0,0,0.08074131077930326
5086,0,0,0.0,0,0.018776135492600442
5087,0,0,0.0,0,0.2934185990583711
5088,0,0,0.0,0,0.01854583872643693
5089,0,0,0.0,0,0.1710453451877504
5090,1,0,0.0,1,0.7547255327314947
5091,0,0,0.0,0,0.03281720471751894
5092,0,0,0.0,0,0.02007262832548477
5093,0,0,0.0,0,0.025449678954053125
5094,0,0,0.0,0,0.010710715095696632
5095,0,0,0.0,0,0.04246377872442819
5096,0,0,0.0,0,0.01622276787415678
5097,0,0,0.0,0,0.14500171469758483
5098,0,0,0.0,0,0.01742394892772837
5099,0,0,0.0,0,0.01036412581865019
5100,0,0,0.0,0,0.02074434220881268
5101,0,0,0.0,0,0.0196773158658236
5102,0,0,0.0,0,0.02774349594358044
5103,0,1,1.0,0,0.05462325537762604
5104,1,0,0.0,0,0.4861460505500531
5105,0,0,0.0,0,0.04620894958572043
5106,0,0,0.0,0,0.02586646560499178
5107,0,0,0.0,0,0.07731608780098662
5108,0,0,0.0,0,0.01967096448567984
5109,0,0,0.0,0,0.010613072167451899
5110,0,0,0.0,0,0.010675078998166564
5111,0,0,0.0,0,0.034655726565536595
5112,0,0,0.0,0,0.009021044680857095
5113,0,0,0.0,0,0.012196535628570485
5114,0,0,0.0,0,0.028706799894465087
5115,1,1,1.0,0,0.4843674446610537
5116,0,0,0.0,0,0.03570971508057907
5117,0,0,0.0,0,0.01202720611988566
5118,0,0,0.0,0,0.012176794481606457
5119,0,0,0.0,0,0.014803322972341937
5120,0,0,0.0,0,0.03671870690257419
5121,0,0,0.0,0,0.021701143761750818
5122,0,0,0.0,0,0.03297385733270656
5123,0,0,0.0,0,0.09792584788797347
5124,0,0,0.0,0,0.015907066077809822
5125,1,1,1.0,0,0.49287243595643726
5126,0,0,0.0,0,0.02384482641514769
5127,0,0,0.0,0,0.014570626707948842
5128,0,0,0.0,0,0.05440571437582083
5129,0,0,0.0,0,0.016162793956157148
5130,0,0,0.0,0,0.05974775009805714
5131,0,0,0.0,0,0.04796901226604784
5132,0,0,0.0,0,0.02960229457123978
5133,1,1,1.0,1,0.7352834700973739
5134,1,1,1.0,1,0.804088850849217
5135,0,0,0.0,0,0.013655158289208004
5136,0,1,1.0,0,0.2593681588390162
5137,0,0,0.0,0,0.20177775931786815
5138,0,0,0.0,0,0.009921284730821458
5139,0,0,0.0,0,0.013666478201394721
5140,0,1,1.0,1,0.8361077155004346
5141,0,0,0.0,0,0.02532382684910238
5142,0,0,0.0,0,0.02595807901031726
5143,0,0,0.0,0,0.027236724849783737
5144,0,0,0.0,0,0.017013303909180676
5145,0,0,0.0,1,0.9991100759160573
5146,0,1,1.0,1,0.5954481167499458
5147,0,0,0.0,0,0.22190665974622842
5148,0,0,0.0,0,0.016113732220510116
5149,0,0,0.0,0,0.019734628631601983
5150,0,0,0.0,0,0.3443566406515347
5151,0,0,0.0,0,0.012012366795327684
5152,0,0,0.0,0,0.01556390951225837
5153,0,1,1.0,0,0.20012973654372726
5154,0,0,0.0,0,0.0654922618389876
5155,1,1,1.0,1,0.5826361190885199
5156,0,0,0.0,0,0.04049706410520803
5157,0,0,0.0,0,0.019227296202480707
5158,0,0,0.0,0,0.015412919776708575
5159,0,0,0.0,0,0.01689550840095507
5160,0,1,1.0,0,0.2762842868434194
5161,0,0,0.0,0,0.014883271853600711
5162,0,0,0.0,0,0.036709207190702114
5163,0,0,0.0,0,0.31117421222954733
5164,1,1,1.0,1,0.9114273580084873
5165,0,0,0.0,0,0.03823122667438091
5166,1,0,0.0,0,0.11631988902902606
5167,1,1,1.0,1,0.7983812387750729
5168,1,1,1.0,0,0.3252548759118926
5169,0,0,0.0,0,0.042746902659562915
5170,0,0,0.0,0,0.05206146263360649
5171,0,0,0.0,0,0.022999614961852374
5172,0,0,0.0,0,0.013678535170789468
5173,0,0,0.0,0,0.01819245221604942
5174,0,0,0.0,0,0.008211072011188397
5175,0,1,1.0,1,0.764189363383624
5176,0,0,0.0,0,0.020279320360680246
5177,0,0,0.0,0,0.27596148458742203
5178,0,0,0.0,0,0.06212896007210054
5179,0,0,0.0,0,0.051457343033086876
5180,0,0,0.0,0,0.017780915722326308
5181,0,1,1.0,0,0.35472092898867286
5182,0,0,0.0,0,0.0533621589530688
5183,0,0,0.0,0,0.010949619186274285
5184,0,0,0.0,0,0.010368737735027356
5185,0,0,0.0,0,0.04592092243499917
5186,0,0,0.0,0,0.07029746014969104
5187,1,0,0.0,0,0.3917876050409035
5188,0,0,0.0,0,0.031125398939589016
5189,0,0,0.0,0,0.1586788240001379
5190,0,0,0.0,0,0.08299115279687579
5191,0,0,0.0,0,0.014553140302174127
5192,0,0,0.0,0,0.023351091329178213
5193,0,0,0.0,0,0.01673465230943594
5194,0,0,0.0,0,0.03235080197773564
5195,0,0,0.0,0,0.023968270666713466
5196,0,0,0.0,0,0.012538277523335702
5197,0,0,0.0,0,0.055648769753515626
5198,0,0,0.0,0,0.035260065151704836
5199,0,0,0.0,0,0.10806023703996037
5200,0,0,0.0,0,0.014507241992768155
5201,0,0,0.0,0,0.01507797849607203
5202,0,0,0.0,0,0.012143143920596247
5203,0,0,0.0,0,0.06426992737334578
5204,1,0,0.0,0,0.33521432551842717
5205,0,0,0.0,0,0.028491482523195322
5206,1,1,1.0,1,0.661560826068721
5207,0,0,0.0,0,0.02414163994064076
5208,0,0,0.0,0,0.015332559670533132
5209,1,0,0.0,1,0.5670601637391749
5210,0,0,0.0,0,0.0187565889383578
5211,0,0,0.0,0,0.027499076599247742
5212,1,0,0.0,1,0.7267550138704028
5213,0,0,0.0,0,0.01643709431355648
5214,0,0,0.0,0,0.009456904571975597
5215,0,0,0.0,0,0.05274193414764661
5216,0,0,0.0,0,0.014295730788745058
5217,0,0,0.0,0,0.026045172423429862
5218,0,0,0.0,0,0.015547225669858254
5219,0,0,0.0,0,0.010335906547582353
5220,0,0,0.0,0,0.2657453990323487
5221,0,0,0.0,0,0.06985615000642977
5222,0,0,0.0,0,0.11322280786784575
5223,0,0,0.0,0,0.05252916114168735
5224,0,0,0.0,0,0.08315501518214989
5225,0,0,0.0,0,0.04473339196595422
5226,0,0,0.0,0,0.01629691972166896
5227,0,0,0.0,0,0.010200359162533841
5228,0,0,0.0,0,0.04095369639078669
5229,0,0,0.0,0,0.04733804353746467
5230,0,1,1.0,0,0.23032069147713163
5231,0,0,0.0,0,0.011186500806313436
5232,0,0,0.0,0,0.041401522607988295
5233,0,0,0.0,0,0.02425046921374919
5234,0,0,0.0,0,0.2072109372115933
5235,0,0,0.0,0,0.029569566905409107
5236,1,0,0.0,0,0.03795142569973336
5237,0,0,0.0,0,0.010944957923409037
5238,0,0,0.0,0,0.29827683202978633
5239,1,1,1.0,1,0.7749286241686971
5240,0,0,0.0,0,0.027997328781711017
5241,0,0,0.0,0,0.017581836725203075
5242,0,0,0.0,0,0.019904891795464202
5243,0,0,0.0,0,0.028172165607638994
5244,0,1,1.0,0,0.46976210824669723
5245,0,1,1.0,0,0.02447453493846736
5246,0,0,0.0,0,0.014093062025115049
5247,1,0,0.0,0,0.10655802975910755
5248,0,0,0.0,0,0.04300294453119808
5249,0,0,0.0,0,0.07993439985922186
5250,0,0,0.0,0,0.010298215391472314
5251,0,0,0.0,0,0.049066252414518854
5252,0,0,0.0,0,0.04215357185322736
5253,0,0,0.0,0,0.4869561067183556
5254,0,0,0.0,0,0.26786196180765026
5255,1,1,1.0,1,0.7860521699508548
5256,0,0,0.0,0,0.04896053643019423
5257,0,0,0.0,0,0.03262230913816421
5258,1,1,1.0,1,0.7543453005714184
5259,0,1,1.0,1,0.7543433257867177
5260,1,1,1.0,0,0.2857537413722881
5261,0,0,0.0,0,0.04806410297691364
5262,0,0,0.0,0,0.10060096032064651
5263,0,1,1.0,1,0.5127282637150596
5264,1,1,1.0,0,0.14079755329293805
5265,0,0,0.0,0,0.019136401692841025
5266,0,0,0.0,0,0.06281266221880111
5267,0,0,0.0,0,0.0468469832548974
5268,0,0,0.0,0,0.07885604137400166
5269,0,0,0.0,0,0.013251862154335447
5270,0,1,1.0,0,0.16461145146819547
5271,0,0,0.0,0,0.01200678440689266
5272,1,0,0.0,0,0.11393319496273449
5273,1,1,1.0,1,0.6713271065555196
5274,1,0,0.0,0,0.45353667632664557
5275,0,0,0.0,0,0.1612273581053557
5276,0,0,0.0,0,0.038940513803291846
5277,0,0,0.0,0,0.08365775761022849
5278,0,0,0.0,0,0.0481377869273454
5279,0,0,0.0,0,0.014501866754585355
5280,1,1,1.0,1,0.6638422159201985
5281,0,0,0.0,0,0.06129435543863694
5282,0,0,0.0,0,0.012451256447377624
5283,0,0,0.0,0,0.2057228533463643
5284,0,0,0.0,0,0.01411535064035989
5285,1,0,0.0,0,0.3761047248336735
5286,0,0,0.0,0,0.012646712219999747
5287,0,0,0.0,0,0.013528019799013517
5288,0,0,0.0,0,0.01602864464059881
5289,0,0,0.0,0,0.013505773577632637
5290,0,1,1.0,0,0.0931874397353566
5291,0,0,0.0,0,0.3732973572168121
5292,0,0,0.0,0,0.07183958366870641
5293,0,0,0.0,0,0.009793400967847345
5294,0,0,0.0,0,0.015851594812313796
5295,0,0,0.0,0,0.014578968185647039
5296,1,0,0.0,1,0.6329348366377457
5297,1,0,0.0,1,0.9830974025999626
5298,0,0,0.0,0,0.0140615717725684
5299,0,0,0.0,0,0.035897706134991776
5300,0,0,0.0,0,0.027376334794963736
5301,0,0,0.0,0,0.014105500381515857
5302,0,0,0.0,0,0.04437818829493328
5303,0,0,0.0,0,0.3521241526908621
5304,0,0,0.0,0,0.016621808534949656
5305,0,0,0.0,0,0.02819426461608764
5306,0,0,0.0,0,0.00840106949704019
5307,0,0,0.0,0,0.3782142101161703
5308,0,0,0.0,0,0.33587371068756494
5309,0,0,0.0,0,0.017844155944979904
5310,0,0,0.0,0,0.012539716841459887
5311,0,0,0.0,1,0.7930315645241779
5312,0,0,0.0,0,0.008973756901839072
5313,1,1,1.0,1,0.875840731462716
5314,0,0,0.0,0,0.028790079729377496
5315,1,1,1.0,0,0.08993500295937039
5316,0,0,0.0,0,0.019521315738137944
5317,0,0,0.0,0,0.10909947962801045
5318,0,0,0.0,0,0.020597455366093583
5319,0,0,0.0,0,0.030052267156295318
5320,1,0,0.0,0,0.3118942381802282
5321,0,0,0.0,0,0.07005156999736473
5322,0,0,0.0,0,0.010683298431491378
5323,0,0,0.0,0,0.01161572619239828
5324,0,0,0.0,0,0.13011878877462188
5325,0,0,0.0,0,0.040934423778089736
5326,0,0,0.0,0,0.16457974387540567
5327,0,0,0.0,0,0.3187474445022146
5328,0,0,0.0,0,0.01647201972114738
5329,1,1,1.0,1,0.6036862784906095
5330,0,0,0.0,0,0.30048807906360275
5331,0,0,0.0,0,0.007758538969389783
5332,0,0,0.0,0,0.0113987126357282
5333,0,0,0.0,0,0.02480305823945369
5334,0,0,0.0,0,0.1248765556663949
5335,1,1,1.0,1,0.7782757054733882
5336,0,0,0.0,0,0.010740645539728574
5337,0,0,0.0,0,0.023363448595596633
5338,1,1,1.0,0,0.1931187827175989
5339,0,0,0.0,0,0.011231188986823695
5340,0,0,0.0,0,0.04497856712171181
5341,0,0,0.0,0,0.016158830725295205
5342,0,0,0.0,0,0.025348686048999692
5343,0,0,0.0,0,0.02467222512183126
5344,0,0,0.0,0,0.03979689313129372
5345,0,0,0.0,0,0.027576530147670156
5346,0,0,0.0,0,0.010968140980493708
5347,0,0,0.0,0,0.01811386906801417
5348,0,0,0.0,0,0.011828765535682092
5349,0,1,1.0,1,0.7374902944004631
5350,0,0,0.0,0,0.013200883899596262
5351,1,1,1.0,0,0.13931548087427323
5352,0,0,0.0,0,0.052028443292567124
5353,0,0,0.0,0,0.10331153516715934
5354,1,0,0.0,1,0.6137442471504173
5355,0,0,0.0,0,0.48996483249424194
5356,0,0,0.0,0,0.015918386755343968
5357,0,0,0.0,0,0.01935733694308776
5358,0,0,0.0,0,0.00958343777853303
5359,0,0,0.0,0,0.008656341252685242
5360,0,0,0.0,0,0.00803470812800621
5361,0,0,0.0,0,0.010195128828037841
5362,0,0,0.0,0,0.047634450299651035
5363,0,0,0.0,0,0.009984632951888844
5364,0,0,0.0,0,0.025098987165341986
5365,0,0,0.0,0,0.016136984346999037
5366,1,0,0.0,0,0.13247956262473604
5367,0,0,0.0,0,0.1675011033164826
5368,0,0,0.0,0,0.02223897514776446
5369,0,0,0.0,0,0.025367111673238883
5370,0,0,0.0,0,0.08176390344270264
5371,0,0,0.0,0,0.015002822495346138
5372,0,0,0.0,0,0.016681279418042802
5373,0,0,0.0,0,0.1500109389668918
5374,0,0,0.0,0,0.014581695010711434
5375,0,0,0.0,0,0.077175379476187
5376,0,1,1.0,1,0.6401103730072484
5377,0,0,0.0,0,0.029597390286950298
5378,0,0,0.0,0,0.061430004250616246
5379,1,0,0.0,1,0.6942516103339249
5380,0,0,0.0,0,0.01509261609847532
5381,0,0,0.0,0,0.010850760351194068
5382,0,0,0.0,0,0.4074179224689085
5383,1,1,1.0,0,0.4380454077252662
5384,0,0,0.0,0,0.018821039344891034
5385,1,1,1.0,0,0.24208530936966735
5386,1,0,0.0,0,0.39046038528140625
5387,0,0,0.0,0,0.07471057163649024
5388,0,0,0.0,0,0.018457215540030165
5389,0,0,0.0,0,0.012895740016135492
5390,0,0,0.0,0,0.012609867460115647
5391,0,1,1.0,0,0.3684742920744343
5392,0,1,1.0,0,0.06264670783030842
5393,0,0,0.0,0,0.016964562644725702
5394,0,0,0.0,0,0.014495730957262873
5395,0,0,0.0,0,0.015929143247569326
5396,0,0,0.0,0,0.05163433423394224
5397,0,0,0.0,0,0.014651972678189587
5398,1,1,1.0,1,0.9734744008732539
5399,0,0,0.0,0,0.0945800540114435
5400,0,0,0.0,0,0.08245645112696998
5401,1,1,1.0,0,0.3185869176023914
5402,0,0,0.0,0,0.00934469330950148
5403,0,0,0.0,0,0.2385084526505416
5404,1,0,0.0,0,0.1365479016048602
5405,0,0,0.0,0,0.021055191819146894
5406,1,1,1.0,1,0.7642731840274289
5407,0,0,0.0,0,0.013527255860668245
5408,0,0,0.0,0,0.045188602518695664
5409,0,0,0.0,0,0.009269952382662138
5410,1,1,1.0,0,0.09315399791808021
5411,0,0,0.0,0,0.04547622589014451
5412,0,0,0.0,0,0.008876228780284604
5413,1,0,0.0,0,0.3992205686852524
5414,0,0,0.0,0,0.0458984934883987
5415,0,0,0.0,0,0.06382595138477361
5416,0,0,0.0,0,0.06715605349738508
5417,0,0,0.0,0,0.04606771333855225
5418,0,0,0.0,0,0.014987383784495429
5419,0,0,0.0,0,0.012700096161834089
5420,0,0,0.0,0,0.015513704508535437
5421,0,0,0.0,0,0.0686273989475071
5422,0,1,1.0,1,0.5424927809323647
5423,0,0,0.0,0,0.014018873337570356
5424,0,0,0.0,0,0.06564791959625198
5425,0,0,0.0,0,0.08821770418242572
5426,0,0,0.0,0,0.009910615927500543
5427,1,1,1.0,0,0.01489435023778843
5428,0,0,0.0,0,0.01766043622043958
5429,0,0,0.0,0,0.05218184829153736
5430,0,1,1.0,1,0.5043482044044637
5431,0,0,0.0,0,0.026889242917193856
5432,1,1,1.0,0,0.14976440101456637
5433,0,0,0.0,0,0.05814463077094345
5434,0,0,0.0,0,0.14048398743909232
5435,1,1,1.0,0,0.10514744283459315
5436,0,0,0.0,0,0.008900443833822238
5437,0,0,0.0,0,0.4161336693998778
5438,0,0,0.0,0,0.13536980926332337
5439,0,0,0.0,0,0.0070400648378951495
5440,0,1,1.0,0,0.09963016126402464
5441,1,1,1.0,1,0.6580665798189673
5442,0,0,0.0,0,0.020287158197250698
5443,0,0,0.0,1,0.5670078735094787
5444,0,0,0.0,0,0.05224559712496245
5445,1,1,1.0,1,0.7812792170087078
5446,0,0,0.0,0,0.010833177767760525
5447,0,0,0.0,0,0.019172779697913887
5448,0,0,0.0,0,0.013862363533012026
5449,0,0,0.0,0,0.07144811240639007
5450,0,0,0.0,0,0.011295167307326307
5451,0,0,0.0,0,0.04907461350201724
5452,0,0,0.0,0,0.11387417463348033
5453,0,1,1.0,1,0.6291130763374958
5454,1,0,0.0,0,0.05289134863548689
5455,0,1,1.0,0,0.054354727847866324
5456,0,0,0.0,0,0.026561426601229662
5457,0,0,0.0,0,0.015249699577495316
5458,0,0,0.0,0,0.01474371754322458
5459,0,1,1.0,0,0.21084241755297561
5460,1,0,0.0,0,0.08630246784274515
5461,0,0,0.0,0,0.01642495029776535
5462,0,0,0.0,0,0.06635739667364365
5463,0,0,0.0,0,0.01739380736375512
5464,0,0,0.0,0,0.01364612514338213
5465,0,0,0.0,1,0.6905584148664999
5466,0,0,0.0,0,0.034588870944103255
5467,0,0,0.0,0,0.012178112475114912
5468,0,0,0.0,0,0.032657136324029
5469,0,0,0.0,0,0.017502814519459398
5470,0,1,1.0,0,0.15322527251210297
5471,0,0,0.0,0,0.016593919739410712
5472,0,0,0.0,0,0.08853421325448961
5473,0,1,1.0,0,0.3791436698321742
5474,0,0,0.0,0,0.12129099763429689
5475,0,0,0.0,0,0.01416144927827139
5476,0,0,0.0,0,0.02029048656455259
5477,0,0,0.0,0,0.058167860797198816
5478,1,0,0.0,0,0.11118131332420245
5479,0,0,0.0,0,0.017330900363240195
5480,0,0,0.0,0,0.007979615224057005
5481,0,0,0.0,0,0.01928427831353836
5482,1,0,0.0,0,0.14694862184222182
5483,0,0,0.0,0,0.053008092024121795
5484,0,0,0.0,0,0.029411225201639208
5485,0,0,0.0,0,0.029140876097476842
5486,0,0,0.0,0,0.024686229114028683
5487,0,0,0.0,0,0.014579273320667644
5488,0,0,0.0,0,0.017165784917202543
5489,0,0,0.0,0,0.03592921976922601
5490,0,0,0.0,0,0.017621579159001
5491,0,0,0.0,0,0.06896954571710504
5492,0,0,0.0,0,0.010721009679890578
5493,0,0,0.0,0,0.04652728477707068
5494,0,0,0.0,0,0.05313898099259
5495,0,0,0.0,0,0.02706231253927618
5496,0,0,0.0,0,0.04668721054340826
5497,0,0,0.0,0,0.1371177520457712
5498,0,0,0.0,0,0.012900244534508493
5499,0,0,0.0,0,0.10858922342738626
5500,0,0,0.0,0,0.011603678477484792
5501,0,0,0.0,0,0.015453774202506721
5502,0,0,0.0,0,0.03669110647778041
5503,0,0,0.0,0,0.015483674612886772
5504,0,0,0.0,0,0.09991146835795812
5505,0,0,0.0,0,0.04691091538044122
5506,0,0,0.0,0,0.01769823617625995
5507,0,0,0.0,0,0.011815835078569339
5508,0,0,0.0,0,0.016532445412091246
5509,0,0,0.0,0,0.14982731143400782
5510,0,0,0.0,0,0.014728806733164344
5511,1,1,1.0,1,0.7089382751231993
5512,0,0,0.0,0,0.07940898342576908
5513,0,0,0.0,0,0.02705674352116989
5514,0,0,0.0,0,0.020622864491500633
5515,0,0,0.0,0,0.09132699185625748
5516,1,1,1.0,0,0.30944160606958293
5517,0,0,0.0,0,0.014065960744412798
5518,0,0,0.0,1,0.9874421326229664
5519,0,0,0.0,1,0.6027849979791294
5520,0,0,0.0,0,0.09347190493483691
5521,1,0,0.0,0,0.2606225104500212
5522,1,1,1.0,1,0.754360419840014
5523,0,0,0.0,0,0.1617706312730375
5524,0,0,0.0,0,0.017099241002091304
5525,0,0,0.0,0,0.041303606320783816
5526,0,0,0.0,0,0.012681568615930108
5527,0,0,0.0,0,0.008831090445434762
5528,0,0,0.0,0,0.04127692412972494
5529,1,0,0.0,1,0.9988807773475092
5530,0,0,0.0,0,0.047119882642186486
5531,0,0,0.0,0,0.014337751061522755
5532,0,0,0.0,0,0.011794603500365848
5533,0,0,0.0,0,0.018040428789402308
5534,0,0,0.0,0,0.00941609428362289
5535,0,0,0.0,0,0.008570674578810444
5536,0,1,1.0,0,0.36361111728638
5537,1,1,1.0,0,0.2656823298002853
5538,0,0,0.0,0,0.11121572090494942
5539,0,0,0.0,0,0.07923066142392793
5540,1,1,1.0,1,0.979823196736989
5541,0,0,0.0,0,0.35634721739910596
5542,0,0,0.0,0,0.0718536730777593
5543,0,0,0.0,0,0.05085141328768532
5544,0,0,0.0,0,0.025201427771764214
5545,0,0,0.0,0,0.012015586430974504
5546,0,0,0.0,0,0.018799130023079286
5547,0,0,0.0,0,0.06558188234305785
5548,0,0,0.0,0,0.042040034630046616
5549,0,0,0.0,0,0.009439626257415954
5550,0,0,0.0,0,0.008473703774748244
5551,0,0,0.0,0,0.17184960076035985
5552,0,0,0.0,0,0.04365557545936091
5553,1,0,0.0,0,0.16357022866910972
5554,0,0,0.0,0,0.017042978328767625
5555,0,0,0.0,0,0.008831748422551564
5556,0,0,0.0,0,0.06615802222624538
5557,0,0,0.0,0,0.040071801481553614
5558,0,0,0.0,0,0.011860887097339788
5559,1,1,1.0,0,0.2841092201339904
5560,0,0,0.0,0,0.0464758800909481
5561,0,0,0.0,0,0.014497030681803831
5562,0,0,0.0,0,0.012966055473424845
5563,0,0,0.0,0,0.014081905352813198
5564,0,0,0.0,0,0.07088864903293758
5565,1,0,0.0,0,0.060296113631320834
5566,0,0,0.0,0,0.039672578554258986
5567,0,0,0.0,0,0.14233366935706226
5568,0,0,0.0,0,0.02199364317775887
5569,0,0,0.0,0,0.023399592970837914
5570,0,0,0.0,0,0.011465854680423824
